video_id,channel_id,platform,publish_date,publish_hour,duration_seconds,video_type,total_views,first_7d_views,first_30d_views,watch_time_minutes,watch_time_7d,watch_time_30d,likes,comments,shares,dislikes,ad_impressions,engagement_rate,estimated_cpm,avg_view_duration_seconds,avg_percentage_viewed
vid_1127934,channel_10769,YouTube,2025-11-22,14,1129,Production,4087,2693.0,2901.0,19075.0,16985.0,17348.0,37.0,0.0,3.0,6.0,3884.0,0.98,1.04,280.03,24.8
vid_1127752,channel_8327,YouTube,2025-11-22,14,1639,Production,582,542.0,565.0,2142.0,2028.0,2128.0,1.0,0.0,0.0,1.0,963.0,0.17,0.95,220.82,13.47
vid_1127747,channel_5534,YouTube,2025-11-22,15,935,Production,792,746.0,780.0,3812.0,3685.0,3776.0,2.0,0.0,0.0,2.0,718.0,0.25,2.18,288.79,30.89
vid_1127541,channel_10665,YouTube,2025-11-22,13,1866,Production,2027,1548.0,2002.0,17318.0,12606.0,17058.0,10.0,1.0,2.0,0.0,2746.0,0.64,0.95,512.62,27.47
vid_1128329,channel_9119,YouTube,2025-11-22,16,27,Short,22926,20819.0,22830.0,12020.0,10856.0,11988.0,315.0,0.0,18.0,95.0,0.0,1.45,0.0,31.46,116.51
vid_1128703,channel_10438,YouTube,2025-11-21,14,1866,Production,4546,3495.0,4463.0,24290.0,21971.0,24109.0,22.0,1.0,0.0,7.0,7161.0,0.51,1.66,320.59,17.18
vid_1130376,channel_9199,YouTube,2025-11-21,14,601,Production,3467,3298.0,3354.0,10350.0,10101.0,10237.0,9.0,0.0,2.0,3.0,4597.0,0.32,1.33,179.12,29.8
vid_1122246,channel_9199,YouTube,2025-11-20,12,,Live,2764,2675.0,2720.0,15642.0,15117.0,15461.0,14.0,0.0,0.0,1.0,4356.0,0.51,2.23,339.55,0.0
vid_1128837,channel_8327,YouTube,2025-11-21,11,30,Short,28393,24492.0,27806.0,13228.0,11520.0,12984.0,329.0,0.0,4.0,125.0,0.0,1.17,0.02,27.95,93.18
vid_1128325,channel_8327,YouTube,2025-11-20,14,,Live,435,411.0,435.0,1308.0,1209.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.41,0.0
vid_1128039,channel_7552,YouTube,2025-11-21,17,23,Short,17173,16908.0,17152.0,7148.0,7081.0,7145.0,165.0,0.0,7.0,64.0,0.0,1.0,0.1,24.97,108.58
vid_1129257,channel_7552,YouTube,2025-11-14,13,,Live,53,53.0,53.0,231.0,231.0,231.0,1.0,0.0,0.0,0.0,14.0,1.89,0.19,261.51,0.0
vid_1131024,channel_5534,YouTube,2025-11-17,6,,Live,214,214.0,214.0,898.0,898.0,898.0,1.0,0.0,0.0,0.0,180.0,0.47,2.71,251.78,0.0
vid_1127257,channel_5431,YouTube,2025-11-21,17,60,Short,57662,21605.0,54200.0,46203.0,17380.0,43262.0,3239.0,5.0,34.0,177.0,0.0,5.68,0.0,48.08,80.13
vid_1129808,channel_10665,YouTube,2025-11-21,12,17,Short,20166,16965.0,17882.0,7523.0,6286.0,6646.0,299.0,0.0,4.0,90.0,0.0,1.5,0.05,22.38,131.67
vid_1121169,channel_8518,YouTube,2025-11-21,11,1055,Production,3257,3117.0,3222.0,6114.0,5782.0,6010.0,5.0,0.0,0.0,2.0,0.0,0.15,0.0,112.63,10.68
vid_1128465,channel_8061,YouTube,2025-11-21,14,6,Short,2333,498.0,919.0,636.0,96.0,199.0,51.0,0.0,0.0,13.0,0.0,2.19,0.04,16.36,272.61
vid_1122069,channel_8061,YouTube,2025-11-21,11,18,Short,2572,930.0,1326.0,951.0,318.0,445.0,47.0,0.0,2.0,22.0,0.0,1.91,0.04,22.19,123.25
vid_1128006,channel_8061,YouTube,2025-11-21,11,955,Production,225,191.0,213.0,628.0,546.0,579.0,3.0,0.0,0.0,1.0,226.0,1.33,1.96,167.47,17.54
vid_1129453,channel_6357,YouTube,2025-11-21,12,911,Production,80,74.0,76.0,271.0,243.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.25,22.31
vid_1121225,channel_11257,YouTube,2025-11-21,20,16,Short,15258,15092.0,15220.0,4786.0,4749.0,4779.0,151.0,1.0,7.0,33.0,0.0,1.04,0.08,18.82,117.63
vid_1127962,channel_11257,YouTube,2025-11-21,17,32,Short,7253,7026.0,7187.0,3546.0,3430.0,3523.0,111.0,0.0,0.0,23.0,0.0,1.53,0.05,29.33,91.67
vid_1130001,channel_11257,YouTube,2025-11-21,11,21,Short,18350,18122.0,18279.0,7629.0,7554.0,7618.0,185.0,0.0,5.0,69.0,0.0,1.04,0.07,24.94,118.79
vid_1130706,channel_9119,YouTube,2025-11-20,15,1220,Production,937,887.0,922.0,3839.0,3622.0,3751.0,10.0,0.0,0.0,2.0,23.0,1.07,0.02,245.83,20.15
vid_1128416,channel_8518,YouTube,2025-11-20,11,27,Short,2152,1948.0,2053.0,825.0,772.0,803.0,24.0,1.0,0.0,9.0,0.0,1.16,0.0,23.0,85.19
vid_1131492,channel_8061,YouTube,2025-11-20,16,15,Short,6587,5467.0,5667.0,1975.0,1403.0,1569.0,60.0,0.0,2.0,13.0,0.0,0.94,0.16,17.99,119.93
vid_1129271,channel_8061,YouTube,2025-11-20,16,14,Short,1325,118.0,363.0,569.0,30.0,116.0,38.0,1.0,0.0,8.0,0.0,2.94,0.03,25.77,184.04
vid_1129300,channel_8061,YouTube,2025-11-20,11,24,Short,1750,208.0,529.0,745.0,85.0,179.0,31.0,0.0,1.0,19.0,0.0,1.83,0.03,25.54,106.43
vid_1131898,channel_8061,YouTube,2025-11-20,11,929,Production,102,66.0,82.0,280.0,206.0,251.0,5.0,0.0,1.0,0.0,126.0,5.88,1.96,164.71,17.73
vid_1130560,channel_7704,YouTube,2025-11-20,11,43,Short,9964,9905.0,9952.0,6795.0,6775.0,6792.0,113.0,0.0,0.0,13.0,0.0,1.13,0.0,40.92,95.16
vid_1127341,channel_7514,YouTube,2025-11-20,7,1773,Production,247,203.0,216.0,1435.0,933.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.58,19.66
vid_1130477,channel_6941,YouTube,2025-11-20,14,26,Short,2441,2441.0,2441.0,996.0,996.0,996.0,51.0,0.0,3.0,8.0,0.0,2.21,0.0,24.48,94.16
vid_1128932,channel_6941,YouTube,2025-11-20,12,21,Short,8049,8049.0,8049.0,3245.0,3245.0,3245.0,98.0,0.0,5.0,26.0,0.0,1.28,0.0,24.19,115.19
vid_1121540,channel_11186,YouTube,2025-11-20,10,1613,Production,53,34.0,50.0,139.0,106.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.36,9.76
vid_1129489,channel_10769,YouTube,2025-11-03,20,,Live,1311,793.0,1311.0,1976.0,1188.0,1976.0,4.0,0.0,0.0,1.0,0.0,0.31,0.0,90.43,0.0
vid_1130108,channel_9356,YouTube,2025-11-20,20,1256,Production,826,640.0,734.0,3143.0,2467.0,2774.0,3.0,0.0,1.0,2.0,0.0,0.48,0.0,228.31,18.18
vid_1121993,channel_9199,YouTube,2025-10-21,10,,Live,1826,710.0,1826.0,3889.0,1877.0,3889.0,18.0,0.0,0.0,2.0,1787.0,0.99,1.07,127.79,0.0
vid_1128864,channel_8327,YouTube,2025-11-20,14,1466,Production,195,172.0,184.0,754.0,594.0,685.0,1.0,0.0,0.0,0.0,210.0,0.51,0.46,232.0,15.83
vid_1130132,channel_7552,YouTube,2025-11-20,17,670,Production,61,47.0,60.0,232.0,157.0,221.0,0.0,0.0,0.0,0.0,94.0,0.0,3.44,228.2,34.06
vid_1131739,channel_8061,YouTube,2025-11-19,17,9,Short,983,64.0,223.0,378.0,18.0,67.0,23.0,0.0,1.0,8.0,0.0,2.44,0.03,23.07,256.36
vid_1131450,channel_6941,YouTube,2025-11-19,14,19,Short,2190,2190.0,2190.0,816.0,816.0,816.0,37.0,0.0,4.0,13.0,0.0,1.87,0.0,22.36,117.66
vid_1129304,channel_6941,YouTube,2025-11-19,13,29,Short,9471,9471.0,9471.0,4335.0,4335.0,4335.0,161.0,1.0,5.0,32.0,0.0,1.76,0.0,27.46,94.7
vid_1130274,channel_11257,YouTube,2025-11-19,18,19,Short,8127,7858.0,8059.0,3058.0,2981.0,3048.0,100.0,4.0,7.0,21.0,0.0,1.37,0.09,22.58,118.82
vid_1128286,channel_11257,YouTube,2025-11-19,14,31,Short,5227,5019.0,5178.0,2221.0,2135.0,2194.0,67.0,1.0,0.0,14.0,0.0,1.3,0.1,25.49,82.24
vid_1131943,channel_10846,YouTube,2025-11-19,8,1200,Production,11972,2006.0,4024.0,53140.0,11126.0,19609.0,42.0,2.0,4.0,15.0,0.0,0.4,0.0,266.32,22.19
vid_1130806,channel_10769,YouTube,2025-11-19,14,1369,Production,2856,2387.0,2560.0,16516.0,15408.0,15837.0,13.0,0.0,0.0,4.0,3873.0,0.46,1.11,346.97,25.35
vid_1128632,channel_10438,YouTube,2025-11-19,12,1369,Production,1235,997.0,1125.0,5744.0,4558.0,5401.0,8.0,0.0,1.0,1.0,1649.0,0.73,1.65,279.06,20.38
vid_1128553,channel_9356,YouTube,2025-11-19,20,1099,Production,2408,1029.0,1923.0,9090.0,4562.0,7397.0,13.0,1.0,5.0,2.0,0.0,0.79,0.0,226.5,20.61
vid_1129528,channel_9199,YouTube,2025-11-19,14,574,Production,1439,1310.0,1351.0,4822.0,4527.0,4635.0,5.0,0.0,0.0,1.0,1849.0,0.35,1.39,201.06,35.03
vid_1131416,channel_9199,YouTube,2025-11-12,12,,Live,691,691.0,691.0,1229.0,1229.0,1229.0,5.0,0.0,0.0,0.0,0.0,0.72,0.0,106.71,0.0
vid_1121139,channel_8327,YouTube,2025-11-19,10,49,Short,4265,3955.0,4106.0,2338.0,2218.0,2276.0,70.0,0.0,1.0,17.0,0.0,1.66,0.01,32.89,67.12
vid_1129988,channel_7552,YouTube,2025-11-19,17,1563,Production,70,68.0,68.0,245.0,219.0,219.0,0.0,0.0,0.0,0.0,130.0,0.0,5.57,210.0,13.44
vid_1127625,channel_10665,YouTube,2025-11-19,15,1369,Production,450,409.0,442.0,1940.0,1793.0,1928.0,0.0,0.0,0.0,0.0,646.0,0.0,0.96,258.67,18.89
vid_1128187,channel_6941,YouTube,2025-11-18,13,27,Short,9830,9830.0,9830.0,3709.0,3709.0,3709.0,192.0,1.0,9.0,41.0,0.0,2.05,0.0,22.64,83.85
vid_1131318,channel_6941,YouTube,2025-11-18,11,25,Short,4204,4204.0,4204.0,1846.0,1846.0,1846.0,72.0,0.0,4.0,10.0,0.0,1.81,0.0,26.35,105.39
vid_1131348,channel_6357,YouTube,2025-11-18,12,1114,Production,161,144.0,158.0,484.0,390.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.37,16.19
vid_1131422,channel_11257,YouTube,2025-11-18,14,21,Short,16149,15842.0,16087.0,6233.0,6140.0,6226.0,166.0,2.0,2.0,61.0,0.0,1.05,0.06,23.16,110.28
vid_1131500,channel_10438,YouTube,2025-11-18,13,1428,Production,811,721.0,785.0,3252.0,2980.0,3211.0,3.0,0.0,0.0,1.0,1107.0,0.37,2.16,240.59,16.85
vid_1129195,channel_8327,YouTube,2025-11-18,14,1129,Production,1040,925.0,1008.0,3353.0,3068.0,3319.0,5.0,0.0,0.0,2.0,1311.0,0.48,0.99,193.44,17.13
vid_1122277,channel_7552,YouTube,2025-11-18,17,1129,Production,370,119.0,201.0,2169.0,722.0,1054.0,3.0,0.0,0.0,1.0,318.0,0.81,2.35,351.73,31.15
vid_1132168,channel_10665,YouTube,2025-11-18,14,1428,Production,540,519.0,536.0,2648.0,2563.0,2611.0,3.0,0.0,0.0,1.0,898.0,0.56,1.06,294.22,20.6
vid_1127982,channel_8518,YouTube,2025-11-18,11,1573,Production,140,79.0,122.0,805.0,477.0,763.0,5.0,0.0,0.0,0.0,0.0,3.57,0.0,345.0,21.93
vid_1130287,channel_8061,YouTube,2025-11-18,17,10,Short,1347,487.0,625.0,497.0,126.0,183.0,43.0,0.0,0.0,8.0,0.0,3.19,0.05,22.14,221.38
vid_1130693,channel_8061,YouTube,2025-11-18,11,56,Short,18224,16445.0,16783.0,14378.0,12976.0,13229.0,358.0,1.0,4.0,42.0,0.0,1.99,0.04,47.34,84.53
vid_1121549,channel_8061,YouTube,2025-11-18,11,1260,Production,96,63.0,73.0,274.0,152.0,194.0,8.0,0.0,0.0,0.0,133.0,8.33,3.23,171.25,13.59
vid_1128519,channel_7704,YouTube,2025-11-18,16,48,Short,9499,9470.0,9492.0,6112.0,6101.0,6111.0,94.0,0.0,2.0,17.0,0.0,1.01,0.0,38.61,80.43
vid_1122059,channel_7704,YouTube,2025-11-18,15,1114,Production,203,119.0,151.0,703.0,352.0,495.0,5.0,0.0,0.0,1.0,0.0,2.46,0.0,207.78,18.65
vid_1128309,channel_8061,YouTube,2025-11-17,17,11,Short,913,351.0,446.0,539.0,122.0,149.0,24.0,0.0,2.0,3.0,0.0,2.85,0.04,35.42,322.02
vid_1127382,channel_7704,YouTube,2025-11-13,16,,Live,80,80.0,80.0,196.0,196.0,196.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.0,0.0
vid_1127887,channel_6941,YouTube,2025-11-17,13,42,Short,5685,5685.0,5685.0,3221.0,3221.0,3221.0,146.0,0.0,4.0,36.0,0.0,2.64,0.0,33.99,80.94
vid_1130615,channel_6941,YouTube,2025-11-17,11,28,Short,10363,10363.0,10363.0,4383.0,4383.0,4383.0,156.0,2.0,5.0,41.0,0.0,1.57,0.0,25.38,90.63
vid_1130970,channel_11257,YouTube,2025-11-17,17,167,Short,6316,6150.0,6274.0,11424.0,11244.0,11397.0,200.0,1.0,3.0,8.0,0.0,3.23,0.15,108.52,64.98
vid_1129120,channel_11257,YouTube,2025-11-17,14,46,Short,11384,11118.0,11315.0,7806.0,7645.0,7785.0,155.0,0.0,3.0,39.0,0.0,1.39,0.06,41.14,89.44
vid_1129068,channel_10438,YouTube,2025-11-17,12,28,Short,13093,12083.0,12437.0,6161.0,5699.0,5853.0,166.0,1.0,0.0,68.0,0.0,1.28,0.09,28.23,100.83
vid_1130571,channel_10438,YouTube,2025-11-10,11,,Live,1944,1944.0,1944.0,4171.0,4171.0,4171.0,17.0,0.0,0.0,2.0,2558.0,0.87,1.69,128.73,0.0
vid_1128882,channel_10438,YouTube,2025-11-10,11,,Live,244,244.0,244.0,2212.0,2212.0,2212.0,0.0,0.0,0.0,0.0,422.0,0.0,2.87,543.93,0.0
vid_1129673,channel_7552,YouTube,2025-11-17,12,29,Short,4558,4430.0,4538.0,1912.0,1873.0,1911.0,39.0,0.0,0.0,9.0,0.0,0.86,0.11,25.17,86.79
vid_1129697,channel_10665,YouTube,2025-11-17,13,33,Short,4471,1124.0,2203.0,2118.0,516.0,1027.0,84.0,0.0,4.0,31.0,0.0,1.97,0.01,28.42,86.13
vid_1121392,channel_10665,YouTube,2025-11-10,11,,Live,501,501.0,501.0,3063.0,3063.0,3063.0,4.0,0.0,0.0,1.0,301.0,0.8,0.86,366.83,0.0
vid_1128368,channel_9119,YouTube,2025-11-17,16,1281,Production,260,228.0,254.0,1395.0,1099.0,1295.0,1.0,0.0,0.0,0.0,349.0,0.38,2.08,321.92,25.13
vid_1122181,channel_9119,YouTube,2025-11-17,15,34,Short,19536,16994.0,19489.0,9780.0,8601.0,9764.0,249.0,0.0,5.0,50.0,0.0,1.3,0.05,30.04,88.34
vid_1128028,channel_8518,YouTube,2025-11-16,11,21,Short,21468,298.0,19195.0,8447.0,112.0,7562.0,226.0,1.0,5.0,99.0,0.0,1.08,0.0,23.61,112.42
vid_1130641,channel_8061,YouTube,2025-11-16,15,15,Short,7418,6421.0,6579.0,2177.0,1859.0,1902.0,86.0,0.0,2.0,23.0,0.0,1.19,0.07,17.61,117.39
vid_1127404,channel_8061,YouTube,2025-11-16,15,13,Short,2475,1855.0,1941.0,734.0,449.0,498.0,29.0,0.0,0.0,12.0,0.0,1.17,0.14,17.79,136.88
vid_1129820,channel_6941,YouTube,2025-11-16,14,27,Short,22415,22356.0,22415.0,11295.0,11265.0,11295.0,417.0,2.0,13.0,76.0,0.0,1.93,0.0,30.23,111.98
vid_1127371,channel_6941,YouTube,2025-11-16,12,17,Short,6428,6386.0,6428.0,2287.0,2275.0,2287.0,79.0,0.0,7.0,33.0,0.0,1.34,0.0,21.35,125.57
vid_1130431,channel_11257,YouTube,2025-11-16,16,160,Short,16950,15815.0,16891.0,33073.0,31087.0,33037.0,649.0,2.0,15.0,26.0,0.0,3.93,0.07,117.07,73.17
vid_1130124,channel_11257,YouTube,2025-11-16,12,1332,Production,5281,4766.0,5281.0,24272.0,21165.0,24272.0,15.0,0.0,2.0,2.0,9285.0,0.32,3.85,275.77,20.7
vid_1128802,channel_11186,YouTube,2025-11-16,5,1398,Production,70,48.0,58.0,291.0,229.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.43,17.84
vid_1131209,channel_10769,YouTube,2025-11-16,14,1678,Production,5455,5200.0,5377.0,29793.0,28931.0,29580.0,22.0,0.0,3.0,10.0,9544.0,0.46,2.43,327.7,19.53
vid_1121145,channel_10438,YouTube,2025-11-16,14,1768,Production,1572,1487.0,1546.0,8756.0,8267.0,8717.0,9.0,0.0,2.0,2.0,2609.0,0.7,3.72,334.2,18.9
vid_1121671,channel_9199,YouTube,2025-11-16,14,644,Production,2175,2066.0,2108.0,7880.0,7619.0,7742.0,6.0,0.0,0.0,2.0,2609.0,0.28,1.05,217.38,33.75
vid_1129713,channel_7552,YouTube,2025-11-16,13,19,Short,606,477.0,589.0,248.0,210.0,248.0,11.0,1.0,1.0,3.0,0.0,2.15,0.08,24.55,129.23
vid_1126898,channel_5534,YouTube,2025-11-16,14,1223,Production,1502,1383.0,1469.0,6677.0,6076.0,6607.0,7.0,1.0,2.0,0.0,1170.0,0.67,1.16,266.72,21.81
vid_1126934,channel_5431,YouTube,2025-11-16,12,47,Short,39010,25728.0,35254.0,25477.0,17210.0,23126.0,2718.0,3.0,32.0,100.0,0.0,7.06,0.0,39.19,83.37
vid_1128263,channel_10665,YouTube,2025-11-16,13,22,Short,17894,15863.0,16511.0,8233.0,7286.0,7585.0,205.0,0.0,3.0,47.0,0.0,1.16,0.05,27.61,125.48
vid_1128939,channel_11257,YouTube,2025-11-15,17,21,Short,19858,18439.0,19763.0,7000.0,6511.0,6978.0,201.0,0.0,7.0,64.0,0.0,1.05,0.03,21.15,100.72
vid_1131527,channel_11257,YouTube,2025-11-15,13,27,Short,15775,15503.0,15693.0,7901.0,7773.0,7875.0,211.0,0.0,4.0,61.0,0.0,1.36,0.06,30.05,111.3
vid_1127587,channel_10769,YouTube,2025-11-15,14,1853,Production,1327,1244.0,1297.0,8574.0,8212.0,8473.0,8.0,0.0,1.0,2.0,1832.0,0.68,1.3,387.67,20.92
vid_1127872,channel_10438,YouTube,2025-11-15,14,1369,Production,1449,1397.0,1432.0,8979.0,8756.0,8935.0,7.0,0.0,5.0,2.0,2332.0,0.83,3.04,371.8,27.16
vid_1130817,channel_9356,YouTube,2025-11-15,16,2719,Production,1457,1293.0,1381.0,7242.0,6238.0,6869.0,6.0,0.0,3.0,2.0,0.0,0.62,0.0,298.23,10.97
vid_1127214,channel_7552,YouTube,2025-11-15,17,1678,Production,44,43.0,44.0,187.0,187.0,187.0,1.0,0.0,0.0,0.0,115.0,2.27,9.55,255.0,15.2
vid_1121426,channel_5534,YouTube,2025-11-15,13,38,Short,1561,1459.0,1526.0,1002.0,968.0,995.0,23.0,0.0,0.0,8.0,0.0,1.47,0.06,38.51,101.35
vid_1128691,channel_5472,YouTube,2025-11-15,10,15,Short,10377,7373.0,7751.0,4116.0,2747.0,2884.0,298.0,0.0,12.0,66.0,0.0,2.99,0.0,23.8,158.66
vid_1127309,channel_10665,YouTube,2025-11-15,14,3489,Production,888,645.0,832.0,8424.0,6775.0,8240.0,7.0,0.0,0.0,0.0,1839.0,0.79,1.4,569.19,16.31
vid_1130367,channel_8061,YouTube,2025-11-15,11,15,Short,16482,15120.0,15380.0,5158.0,4678.0,4754.0,121.0,1.0,2.0,41.0,0.0,0.75,0.07,18.78,125.18
vid_1128214,channel_8061,YouTube,2025-11-15,11,1004,Production,162,129.0,143.0,512.0,439.0,502.0,9.0,0.0,0.0,0.0,236.0,5.56,3.27,189.63,18.89
vid_1132209,channel_7704,YouTube,2025-11-15,11,23,Short,6596,6557.0,6589.0,2914.0,2903.0,2908.0,62.0,0.0,1.0,20.0,0.0,0.96,0.0,26.51,115.25
vid_1121263,channel_6941,YouTube,2025-11-15,14,24,Short,2448,2423.0,2448.0,871.0,844.0,871.0,32.0,2.0,3.0,9.0,0.0,1.51,0.0,21.35,88.95
vid_1128976,channel_6941,YouTube,2025-11-15,12,44,Short,15599,15395.0,15599.0,8715.0,8638.0,8715.0,284.0,0.0,7.0,79.0,0.0,1.87,0.0,33.52,76.18
vid_1131976,channel_11257,YouTube,2025-11-14,19,42,Short,12773,12486.0,12710.0,8916.0,8742.0,8896.0,185.0,0.0,0.0,21.0,0.0,1.45,0.08,41.88,99.72
vid_1131550,channel_11257,YouTube,2025-11-14,16,59,Short,61650,60359.0,61568.0,49555.0,48676.0,49518.0,929.0,0.0,16.0,179.0,0.0,1.53,0.03,48.23,81.74
vid_1129104,channel_10846,YouTube,2025-11-14,9,1706,Production,10640,7780.0,8928.0,55448.0,44123.0,47769.0,42.0,0.0,5.0,14.0,0.0,0.44,0.0,312.68,18.33
vid_1122242,channel_9199,YouTube,2025-11-14,14,2060,Production,13719,7230.0,13280.0,89335.0,34782.0,87693.0,52.0,0.0,3.0,22.0,22322.0,0.4,2.16,390.71,18.97
vid_1121669,channel_9199,YouTube,2025-11-13,12,,Live,4273,4210.0,4251.0,21967.0,21537.0,21904.0,14.0,0.0,0.0,3.0,6109.0,0.33,1.92,308.45,0.0
vid_1121791,channel_7552,YouTube,2025-11-14,14,41,Short,13701,11591.0,13671.0,8916.0,7601.0,8908.0,192.0,0.0,4.0,52.0,0.0,1.43,0.09,39.05,95.23
vid_1127871,channel_7552,YouTube,2025-11-12,23,,Live,29,29.0,29.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79,0.0
vid_1128699,channel_5534,YouTube,2025-11-13,19,,Live,62,62.0,62.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.16,0.0
vid_1131560,channel_5534,YouTube,2025-11-14,14,1280,Production,2465,2419.0,2455.0,12798.0,12669.0,12777.0,10.0,1.0,0.0,1.0,2947.0,0.45,3.96,311.51,24.34
vid_1121237,channel_8518,YouTube,2025-11-14,11,21,Short,680,564.0,600.0,218.0,195.0,201.0,11.0,0.0,2.0,0.0,0.0,1.91,0.0,19.24,91.6
vid_1128207,channel_8518,YouTube,2025-11-14,11,1782,Production,3428,2938.0,3402.0,22112.0,19606.0,22038.0,9.0,1.0,1.0,1.0,0.0,0.32,0.0,387.02,21.72
vid_1130204,channel_8061,YouTube,2025-11-14,11,15,Short,3382,2700.0,2808.0,1091.0,751.0,783.0,41.0,0.0,0.0,15.0,0.0,1.21,0.1,19.36,129.04
vid_1127156,channel_8061,YouTube,2025-11-14,11,1235,Production,143,119.0,129.0,477.0,454.0,463.0,3.0,0.0,1.0,0.0,156.0,2.8,2.87,200.14,16.21
vid_1131820,channel_7704,YouTube,2025-11-14,11,27,Short,19143,18991.0,19125.0,9302.0,9257.0,9301.0,239.0,0.0,5.0,76.0,0.0,1.27,0.0,29.16,107.98
vid_1128609,channel_7704,YouTube,2025-11-14,11,2350,Production,107,71.0,81.0,311.0,131.0,170.0,1.0,0.0,2.0,0.0,0.0,2.8,0.0,174.39,7.42
vid_1122250,channel_7704,YouTube,2025-11-14,9,25,Short,19507,19256.0,19468.0,8532.0,8457.0,8525.0,196.0,2.0,8.0,77.0,0.0,1.06,0.0,26.24,104.97
vid_1130128,channel_6941,YouTube,2025-11-14,14,20,Short,17382,17148.0,17382.0,6722.0,6636.0,6722.0,382.0,2.0,11.0,62.0,0.0,2.27,0.0,23.2,116.02
vid_1128719,channel_6941,YouTube,2025-11-14,12,27,Short,1840,1725.0,1840.0,997.0,935.0,997.0,40.0,0.0,3.0,11.0,0.0,2.34,0.0,32.51,120.41
vid_1127013,channel_8061,YouTube,2025-11-13,15,16,Short,1415,528.0,666.0,494.0,143.0,180.0,39.0,0.0,0.0,6.0,0.0,2.76,0.04,20.95,130.92
vid_1130058,channel_7704,YouTube,2025-11-13,13,1287,Production,91,72.0,82.0,222.0,199.0,221.0,1.0,0.0,0.0,1.0,0.0,1.1,0.0,146.37,11.37
vid_1122204,channel_7704,YouTube,2025-11-13,12,18,Short,7888,7818.0,7876.0,2595.0,2576.0,2594.0,64.0,0.0,1.0,13.0,0.0,0.82,0.0,19.74,109.66
vid_1132115,channel_7704,YouTube,2025-11-13,11,660,Production,84,55.0,66.0,88.0,41.0,78.0,0.0,1.0,0.0,0.0,0.0,1.19,0.0,62.86,9.52
vid_1132189,channel_7704,YouTube,2025-11-13,11,8,Short,1209,1177.0,1203.0,274.0,272.0,274.0,15.0,0.0,0.0,2.0,0.0,1.24,0.0,13.6,169.98
vid_1128457,channel_7704,YouTube,2025-11-13,11,51,Short,15985,15585.0,15966.0,10462.0,10258.0,10459.0,156.0,0.0,5.0,44.0,0.0,1.01,0.0,39.27,77.0
vid_1121572,channel_7704,YouTube,2025-11-13,11,19,Short,871,846.0,867.0,333.0,329.0,333.0,14.0,0.0,0.0,3.0,0.0,1.61,0.0,22.94,120.73
vid_1122410,channel_7704,YouTube,2025-11-13,11,1433,Production,41,18.0,26.0,146.0,51.0,99.0,2.0,0.0,0.0,0.0,0.0,4.88,0.0,213.66,14.91
vid_1127260,channel_7704,YouTube,2025-11-13,11,23,Short,3404,3384.0,3401.0,1362.0,1359.0,1362.0,30.0,1.0,1.0,9.0,0.0,0.94,0.0,24.01,104.38
vid_1131464,channel_7704,YouTube,2025-11-13,11,22,Short,3089,3039.0,3077.0,1111.0,1087.0,1106.0,27.0,1.0,2.0,7.0,0.0,0.97,0.0,21.58,98.09
vid_1131192,channel_7704,YouTube,2025-11-03,19,,Live,66,66.0,66.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,15.0,0.0,0.3,55.45,0.0
vid_1129113,channel_7704,YouTube,2025-11-06,9,22,Short,86,4.0,80.0,42.0,0.0,42.0,3.0,1.0,0.0,0.0,0.0,4.65,0.0,29.3,133.19
vid_1129123,channel_6941,YouTube,2025-11-13,13,10,Short,16806,16587.0,16806.0,4474.0,4410.0,4474.0,171.0,0.0,6.0,47.0,0.0,1.05,0.0,15.97,159.73
vid_1129642,channel_6941,YouTube,2025-11-13,11,36,Short,7884,7876.0,7884.0,4426.0,4422.0,4426.0,151.0,0.0,4.0,31.0,0.0,1.97,0.0,33.68,93.57
vid_1127104,channel_11257,YouTube,2025-11-13,12,156,Short,1951,1725.0,1895.0,2483.0,2296.0,2422.0,36.0,0.0,0.0,4.0,0.0,1.85,0.13,76.36,48.95
vid_1127666,channel_10438,YouTube,2025-11-13,14,3489,Production,3232,3063.0,3153.0,27421.0,26189.0,26997.0,19.0,0.0,0.0,7.0,5874.0,0.59,4.28,509.05,14.59
vid_1121719,channel_10438,YouTube,2025-11-13,13,172,Short,5076,4453.0,4605.0,3148.0,2535.0,2804.0,85.0,0.0,1.0,22.0,0.0,1.69,0.08,37.21,21.63
vid_1131234,channel_7552,YouTube,2025-11-13,15,1256,Production,295,294.0,294.0,1851.0,1851.0,1851.0,2.0,0.0,0.0,0.0,717.0,0.68,5.8,376.47,29.97
